	model	mparms	trsamples	bsize	lr	gamma	maxepochs	avgtestloss
1584	Linear2_RELU2	(5,)	600	10	0.5	0.3	10	0.09872096955776215
1585	Linear2_RELU2	(5,)	600	10	0.5	0.3	100	0.09872074872255325
1586	Linear2_RELU2	(5,)	600	10	0.5	0.3	250	0.09872074872255325
1587	Linear2_RELU2	(5,)	600	10	0.5	0.7	10	0.03200989179313183
1588	Linear2_RELU2	(5,)	600	10	0.5	0.7	100	0.030171359591186046
1589	Linear2_RELU2	(5,)	600	10	0.5	0.7	250	0.030171359591186046
1590	Linear2_RELU2	(5,)	600	10	1.0	0.3	10	0.003018965916708112
1591	Linear2_RELU2	(5,)	600	10	1.0	0.3	100	0.0030189175717532635
1592	Linear2_RELU2	(5,)	600	10	1.0	0.3	250	0.0030189175717532635
1593	Linear2_RELU2	(5,)	600	10	1.0	0.7	10	0.000179368585049815
1594	Linear2_RELU2	(5,)	600	10	1.0	0.7	100	0.00017158610902697546
1595	Linear2_RELU2	(5,)	600	10	1.0	0.7	250	0.00017158610902697546
1596	Linear2_RELU2	(5,)	600	20	0.5	0.3	10	0.0001418259515776299
1597	Linear2_RELU2	(5,)	600	20	0.5	0.3	100	0.00014182599988998845
1598	Linear2_RELU2	(5,)	600	20	0.5	0.3	250	0.00014182599988998845
1599	Linear2_RELU2	(5,)	600	20	0.5	0.7	10	9.243432825314812e-05
1600	Linear2_RELU2	(5,)	600	20	0.5	0.7	100	9.121629555011168e-05
1601	Linear2_RELU2	(5,)	600	20	0.5	0.7	250	9.121629555011168e-05
1602	Linear2_RELU2	(5,)	600	20	1.0	0.3	10	7.060675889078994e-05
1603	Linear2_RELU2	(5,)	600	20	1.0	0.3	100	7.060676740366035e-05
1604	Linear2_RELU2	(5,)	600	20	1.0	0.3	250	7.060676740366035e-05
1605	Linear2_RELU2	(5,)	600	20	1.0	0.7	10	3.7862692115595566e-05
1606	Linear2_RELU2	(5,)	600	20	1.0	0.7	100	3.709690208779648e-05
1607	Linear2_RELU2	(5,)	600	20	1.0	0.7	250	3.709690208779648e-05
1608	Linear2_RELU2	(5,)	600	50	0.5	0.3	10	3.473840988590382e-05
1609	Linear2_RELU2	(5,)	600	50	0.5	0.3	100	3.473842167295516e-05
1610	Linear2_RELU2	(5,)	600	50	0.5	0.3	250	3.473842167295516e-05
1611	Linear2_RELU2	(5,)	600	50	0.5	0.7	10	3.0000412371009587e-05
1612	Linear2_RELU2	(5,)	600	50	0.5	0.7	100	2.9873566527385266e-05
1613	Linear2_RELU2	(5,)	600	50	0.5	0.7	250	2.9873566527385266e-05
1614	Linear2_RELU2	(5,)	600	50	1.0	0.3	10	2.808471195749007e-05
1615	Linear2_RELU2	(5,)	600	50	1.0	0.3	100	2.8084708465030416e-05
1616	Linear2_RELU2	(5,)	600	50	1.0	0.3	250	2.8084708465030416e-05
1617	Linear2_RELU2	(5,)	600	50	1.0	0.7	10	2.3419588833348824e-05
1618	Linear2_RELU2	(5,)	600	50	1.0	0.7	100	2.3243783798534422e-05
1619	Linear2_RELU2	(5,)	600	50	1.0	0.7	250	2.3243783798534422e-05
1620	Linear2_RELU2	(5,)	6000	10	0.5	0.3	10	5.40433258873918e-06
1621	Linear2_RELU2	(5,)	6000	10	0.5	0.3	100	5.404328872145925e-06
1622	Linear2_RELU2	(5,)	6000	10	0.5	0.3	250	5.404328872145925e-06
1623	Linear2_RELU2	(5,)	6000	10	0.5	0.7	10	1.6443288380880716e-06
1624	Linear2_RELU2	(5,)	6000	10	0.5	0.7	100	1.612451683685734e-06
1625	Linear2_RELU2	(5,)	6000	10	0.5	0.7	250	1.612451683685734e-06
1626	Linear2_RELU2	(5,)	6000	10	1.0	0.3	10	2.731066662757797e-06
1627	Linear2_RELU2	(5,)	6000	10	1.0	0.3	100	2.7310622502589863e-06
1628	Linear2_RELU2	(5,)	6000	10	1.0	0.3	250	2.7310622502589863e-06
1629	Linear2_RELU2	(5,)	6000	10	1.0	0.7	10	1.737888826431444e-06
1630	Linear2_RELU2	(5,)	6000	10	1.0	0.7	100	1.6872800647451669e-06
1631	Linear2_RELU2	(5,)	6000	10	1.0	0.7	250	1.6872800647451669e-06
1632	Linear2_RELU2	(5,)	6000	20	0.5	0.3	10	1.527676259488686e-06
1633	Linear2_RELU2	(5,)	6000	20	0.5	0.3	100	1.527676259488686e-06
1634	Linear2_RELU2	(5,)	6000	20	0.5	0.3	250	1.527676259488686e-06
1635	Linear2_RELU2	(5,)	6000	20	0.5	0.7	10	1.2682531484133896e-06
1636	Linear2_RELU2	(5,)	6000	20	0.5	0.7	100	1.2616246331971226e-06
1637	Linear2_RELU2	(5,)	6000	20	0.5	0.7	250	1.2616246331971226e-06
1638	Linear2_RELU2	(5,)	6000	20	1.0	0.3	10	2.7038373295305006e-06
1639	Linear2_RELU2	(5,)	6000	20	1.0	0.3	100	2.703837381790919e-06
1640	Linear2_RELU2	(5,)	6000	20	1.0	0.3	250	2.703837381790919e-06
1641	Linear2_RELU2	(5,)	6000	20	1.0	0.7	10	2.556889890165337e-06
1642	Linear2_RELU2	(5,)	6000	20	1.0	0.7	100	2.490719353943405e-06
1643	Linear2_RELU2	(5,)	6000	20	1.0	0.7	250	2.490719353943405e-06
1644	Linear2_RELU2	(5,)	6000	50	0.5	0.3	10	2.316626712556058e-06
1645	Linear2_RELU2	(5,)	6000	50	0.5	0.3	100	2.316626712556058e-06
1646	Linear2_RELU2	(5,)	6000	50	0.5	0.3	250	2.316626712556058e-06
1647	Linear2_RELU2	(5,)	6000	50	0.5	0.7	10	2.0022201002873887e-06
1648	Linear2_RELU2	(5,)	6000	50	0.5	0.7	100	1.9939431312181457e-06
1649	Linear2_RELU2	(5,)	6000	50	0.5	0.7	250	1.9939431312181457e-06
1650	Linear2_RELU2	(5,)	6000	50	1.0	0.3	10	2.795115250165736e-06
1651	Linear2_RELU2	(5,)	6000	50	1.0	0.3	100	2.795115250165736e-06
1652	Linear2_RELU2	(5,)	6000	50	1.0	0.3	250	2.795115250165736e-06
1653	Linear2_RELU2	(5,)	6000	50	1.0	0.7	10	2.9154751072013595e-06
1654	Linear2_RELU2	(5,)	6000	50	1.0	0.7	100	2.876000759698627e-06
1655	Linear2_RELU2	(5,)	6000	50	1.0	0.7	250	2.876000759698627e-06
1656	Linear2_RELU2	(10,)	600	10	0.5	0.3	10	0.08167886435985565
1657	Linear2_RELU2	(10,)	600	10	0.5	0.3	100	0.08167875051498413
1658	Linear2_RELU2	(10,)	600	10	0.5	0.3	250	0.08167875051498413
1659	Linear2_RELU2	(10,)	600	10	0.5	0.7	10	0.017826023586094378
1660	Linear2_RELU2	(10,)	600	10	0.5	0.7	100	0.016743312142789363
1661	Linear2_RELU2	(10,)	600	10	0.5	0.7	250	0.016743312142789363
1662	Linear2_RELU2	(10,)	600	10	1.0	0.3	10	0.0011135121283587068
1663	Linear2_RELU2	(10,)	600	10	1.0	0.3	100	0.0011134915857110173
1664	Linear2_RELU2	(10,)	600	10	1.0	0.3	250	0.0011134915857110173
1665	Linear2_RELU2	(10,)	600	10	1.0	0.7	10	2.190743699657105e-05
1666	Linear2_RELU2	(10,)	600	10	1.0	0.7	100	2.1308604207206372e-05
1667	Linear2_RELU2	(10,)	600	10	1.0	0.7	250	2.1308604207206372e-05
1668	Linear2_RELU2	(10,)	600	20	0.5	0.3	10	1.910580961521191e-05
1669	Linear2_RELU2	(10,)	600	20	0.5	0.3	100	1.910581843731052e-05
1670	Linear2_RELU2	(10,)	600	20	0.5	0.3	250	1.910581843731052e-05
1671	Linear2_RELU2	(10,)	600	20	0.5	0.7	10	1.5108650936781487e-05
1672	Linear2_RELU2	(10,)	600	20	0.5	0.7	100	1.500992702858639e-05
1673	Linear2_RELU2	(10,)	600	20	0.5	0.7	250	1.500992702858639e-05
1674	Linear2_RELU2	(10,)	600	20	1.0	0.3	10	1.381535629661812e-05
1675	Linear2_RELU2	(10,)	600	20	1.0	0.3	100	1.38153832676835e-05
1676	Linear2_RELU2	(10,)	600	20	1.0	0.3	250	1.38153832676835e-05
1677	Linear2_RELU2	(10,)	600	20	1.0	0.7	10	9.816969650273676e-06
1678	Linear2_RELU2	(10,)	600	20	1.0	0.7	100	9.730378137646766e-06
1679	Linear2_RELU2	(10,)	600	20	1.0	0.7	250	9.730378137646766e-06
1680	Linear2_RELU2	(10,)	600	50	0.5	0.3	10	9.480629960307852e-06
1681	Linear2_RELU2	(10,)	600	50	0.5	0.3	100	9.480630396865308e-06
1682	Linear2_RELU2	(10,)	600	50	0.5	0.3	250	9.480630396865308e-06
1683	Linear2_RELU2	(10,)	600	50	0.5	0.7	10	8.825791665003635e-06
1684	Linear2_RELU2	(10,)	600	50	0.5	0.7	100	8.806356927379966e-06
1685	Linear2_RELU2	(10,)	600	50	0.5	0.7	250	8.806356927379966e-06
1686	Linear2_RELU2	(10,)	600	50	1.0	0.3	10	8.726360247237608e-06
1687	Linear2_RELU2	(10,)	600	50	1.0	0.3	100	8.72635871928651e-06
1688	Linear2_RELU2	(10,)	600	50	1.0	0.3	250	8.72635871928651e-06
1689	Linear2_RELU2	(10,)	600	50	1.0	0.7	10	7.67367564549204e-06
1690	Linear2_RELU2	(10,)	600	50	1.0	0.7	100	7.640135663677938e-06
1691	Linear2_RELU2	(10,)	600	50	1.0	0.7	250	7.640135663677938e-06
1692	Linear2_RELU2	(10,)	6000	10	0.5	0.3	10	2.1914014473622956e-06
1693	Linear2_RELU2	(10,)	6000	10	0.5	0.3	100	2.1913990526769566e-06
1694	Linear2_RELU2	(10,)	6000	10	0.5	0.3	250	2.1913990526769566e-06
1695	Linear2_RELU2	(10,)	6000	10	0.5	0.7	10	9.006518078678027e-07
1696	Linear2_RELU2	(10,)	6000	10	0.5	0.7	100	8.848490378348117e-07
1697	Linear2_RELU2	(10,)	6000	10	0.5	0.7	250	8.848490378348117e-07
1698	Linear2_RELU2	(10,)	6000	10	1.0	0.3	10	1.2739181123322396e-06
1699	Linear2_RELU2	(10,)	6000	10	1.0	0.3	100	1.2739221143966972e-06
1700	Linear2_RELU2	(10,)	6000	10	1.0	0.3	250	1.2739221143966972e-06
1701	Linear2_RELU2	(10,)	6000	10	1.0	0.7	10	4.801985786775375e-07
1702	Linear2_RELU2	(10,)	6000	10	1.0	0.7	100	4.6356436379113576e-07
1703	Linear2_RELU2	(10,)	6000	10	1.0	0.7	250	4.6356436379113576e-07
1704	Linear2_RELU2	(10,)	6000	20	0.5	0.3	10	4.7072533320324793e-07
1705	Linear2_RELU2	(10,)	6000	20	0.5	0.3	100	4.707251713149674e-07
1706	Linear2_RELU2	(10,)	6000	20	0.5	0.3	250	4.707251713149674e-07
1707	Linear2_RELU2	(10,)	6000	20	0.5	0.7	10	3.9159479656447616e-07
1708	Linear2_RELU2	(10,)	6000	20	0.5	0.7	100	3.883792118895002e-07
1709	Linear2_RELU2	(10,)	6000	20	0.5	0.7	250	3.883792118895002e-07
1710	Linear2_RELU2	(10,)	6000	20	1.0	0.3	10	1.2318173122025655e-06
1711	Linear2_RELU2	(10,)	6000	20	1.0	0.3	100	1.2318181602495315e-06
1712	Linear2_RELU2	(10,)	6000	20	1.0	0.3	250	1.2318181602495315e-06
1713	Linear2_RELU2	(10,)	6000	20	1.0	0.7	10	5.830618595830117e-07
1714	Linear2_RELU2	(10,)	6000	20	1.0	0.7	100	5.520791215616328e-07
1715	Linear2_RELU2	(10,)	6000	20	1.0	0.7	250	5.520791215616328e-07
1716	Linear2_RELU2	(10,)	6000	50	0.5	0.3	10	5.122176546876744e-07
1717	Linear2_RELU2	(10,)	6000	50	0.5	0.3	100	5.122165280653235e-07
1718	Linear2_RELU2	(10,)	6000	50	0.5	0.3	250	5.122165280653235e-07
1719	Linear2_RELU2	(10,)	6000	50	0.5	0.7	10	4.0804540843453195e-07
1720	Linear2_RELU2	(10,)	6000	50	0.5	0.7	100	4.0491544812937264e-07
1721	Linear2_RELU2	(10,)	6000	50	0.5	0.7	250	4.0491544812937264e-07
1722	Linear2_RELU2	(10,)	6000	50	1.0	0.3	10	1.553979219352186e-06
1723	Linear2_RELU2	(10,)	6000	50	1.0	0.3	100	1.5539788090563889e-06
1724	Linear2_RELU2	(10,)	6000	50	1.0	0.3	250	1.5539788090563889e-06
1725	Linear2_RELU2	(10,)	6000	50	1.0	0.7	10	1.045898769973519e-06
1726	Linear2_RELU2	(10,)	6000	50	1.0	0.7	100	1.0008247493829003e-06
1727	Linear2_RELU2	(10,)	6000	50	1.0	0.7	250	1.0008247493829003e-06
